device,hive number,date,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,rain,lat,long,file name,queen presence,queen acceptance,frames,target,time,queen status
1,4,2022-07-08 16:44:43,30.77,42.57,1011.27,26.74,47,1016,8.23,,801,20,0,37.29,-121.95,2022-07-08--16-44-43_1.raw,1,2,8,3,0.667,3
1,4,2022-07-08 17:43:51,31.06,54.25,1011.43,25.17,50,1017,7.72,,801,20,0,37.29,-121.95,2022-07-08--17-43-51_1.raw,1,2,8,3,0.708,3
1,4,2022-07-08 18:42:55,29.72,53.36,1011.67,23.71,54,1017,7.2,10.8,801,20,0,37.29,-121.95,2022-07-08--18-42-55_1.raw,1,2,8,3,0.75,3
1,4,2022-07-08 19:41:57,28.09,46.67,1012.28,21.53,57,1018,6.69,,801,20,0,37.29,-121.95,2022-07-08--19-41-57_1.raw,1,2,8,3,0.792,3
1,4,2022-07-08 20:41:04,27.51,61.14,1012.84,19.53,62,1018,5.66,,801,20,0,37.29,-121.95,2022-07-08--20-41-04_1.raw,1,2,8,3,0.833,3
1,4,2022-07-08 21:40:10,28.83,77.07,1013.44,18.21,68,1019,4.63,,801,20,0,37.29,-121.95,2022-07-08--21-40-10_1.raw,1,2,8,3,0.875,3
1,4,2022-07-08 22:39:36,28.07,72.16,1014.08,17.26,74,1019,3.09,,801,20,0,37.29,-121.95,2022-07-08--22-39-36_1.raw,1,2,8,3,0.917,3
1,4,2022-07-08 23:41:33,27.49,72.15,1014.22,16.43,78,1020,3.09,,801,20,0,37.29,-121.95,2022-07-08--23-41-33_1.raw,1,2,8,3,0.958,3
1,4,2022-07-09 0:40:46,27.42,80.63,1014.12,15.81,80,1019,2.06,,801,20,0,37.29,-121.95,2022-07-09--00-40-46_1.raw,1,2,8,3,0,3
1,4,2022-07-09 1:40:05,26.79,76.53,1013.88,15.08,82,1019,0.45,0.45,800,0,0,37.29,-121.95,2022-07-09--01-40-05_1.raw,1,2,8,3,0.042,3
1,4,2022-07-09 2:39:17,26.4,81.85,1014.12,14.65,83,1019,0.45,0.45,800,6,0,37.29,-121.95,2022-07-09--02-39-17_1.raw,1,2,8,3,0.083,3
1,4,2022-07-09 3:38:28,25.98,81.56,1014.35,14.38,84,1019,0.45,0.89,800,5,0,37.29,-121.95,2022-07-09--03-38-28_1.raw,1,2,8,3,0.125,3
1,4,2022-07-09 4:37:37,25.7,77.2,1014.45,13.91,84,1019,2.57,,800,0,0,37.29,-121.95,2022-07-09--04-37-37_1.raw,1,2,8,3,0.167,3
1,4,2022-07-09 5:37:03,24.9,82.43,1014.95,13.58,85,1020,2.57,,800,0,0,37.29,-121.95,2022-07-09--05-37-03_1.raw,1,2,8,3,0.208,3
1,4,2022-07-09 6:35:42,24.59,86.08,1015.27,13.62,86,1020,2.06,,801,20,0,37.29,-121.95,2022-07-09--06-35-42_1.raw,1,2,8,3,0.25,3
1,4,2022-07-09 7:35:11,25.99,81.44,1015.58,15.2,84,1020,2.57,,801,20,0,37.29,-121.95,2022-07-09--07-35-11_1.raw,1,2,8,3,0.292,3
1,4,2022-07-09 8:34:36,27.4,74.66,1015.88,17.63,78,1020,1.54,,801,20,0,37.29,-121.95,2022-07-09--08-34-36_1.raw,1,2,8,3,0.333,3
1,4,2022-07-09 9:34:03,30.21,65.67,1015.8,20.35,70,1020,0.89,1.34,801,20,0,37.29,-121.95,2022-07-09--09-34-03_1.raw,1,2,8,3,0.375,3
1,4,2022-07-09 10:33:31,33.82,54.73,1015.93,22.17,61,1021,1.34,2.68,801,20,0,37.29,-121.95,2022-07-09--10-33-31_1.raw,1,2,8,3,0.417,3
1,4,2022-07-09 11:32:41,35.37,40.71,1015.97,23.69,57,1020,4.12,,801,20,0,37.29,-121.95,2022-07-09--11-32-41_1.raw,1,2,8,3,0.458,3
1,4,2022-07-09 12:32:58,36.91,40.39,1015.9,25.02,54,1021,5.66,,801,20,0,37.29,-121.95,2022-07-09--12-32-58_1.raw,1,2,8,3,0.5,3
1,4,2022-07-09 13:35:26,35.63,41.49,1015.66,25.56,54,1020,5.66,,801,20,0,37.29,-121.95,2022-07-09--13-35-26_1.raw,1,2,8,3,0.542,3
1,4,2022-07-09 14:35:13,32.71,48.31,1015.54,25.8,53,1020,7.2,,801,20,0,37.29,-121.95,2022-07-09--14-35-13_1.raw,1,2,8,3,0.583,3
1,4,2022-07-09 15:34:08,31.8,51.48,1015.17,26.41,52,1020,7.2,,800,0,0,37.29,-121.95,2022-07-09--15-34-08_1.raw,1,2,8,3,0.625,3
1,4,2022-07-09 16:35:46,30.81,47.98,1014.7,26.31,50,1020,5.66,,800,0,0,37.29,-121.95,2022-07-09--16-35-46_1.raw,1,2,8,3,0.667,3
1,4,2022-07-09 17:41:13,30.16,52.39,1014.09,25.66,52,1019,5.66,,800,0,0,37.29,-121.95,2022-07-09--17-41-13_1.raw,1,2,8,3,0.708,3
1,4,2022-07-09 18:42:04,29.16,52.48,1014.25,24.37,54,1020,7.2,,711,20,0,37.29,-121.95,2022-07-09--18-42-04_1.raw,1,2,8,3,0.75,3
1,4,2022-07-09 19:41:41,28.23,56.83,1014.41,22.12,58,1020,5.66,,800,0,0,37.29,-121.95,2022-07-09--19-41-41_1.raw,1,2,8,3,0.792,3
1,4,2022-07-09 20:40:26,27.9,57.44,1014.55,19.94,64,1020,5.66,,800,0,0,37.29,-121.95,2022-07-09--20-40-26_1.raw,1,2,8,3,0.833,3
1,4,2022-07-09 21:40:06,27.64,63.85,1014.91,18.02,69,1021,4.12,,801,20,0,37.29,-121.95,2022-07-09--21-40-06_1.raw,1,2,8,3,0.875,3
1,4,2022-07-09 22:39:40,27.23,73.66,1015.14,17.28,74,1021,3.09,,800,0,0,37.29,-121.95,2022-07-09--22-39-40_1.raw,1,2,8,3,0.917,3
1,4,2022-07-09 23:40:46,27.29,77.62,1014.96,16.61,77,1020,2.57,,800,0,0,37.29,-121.95,2022-07-09--23-40-46_1.raw,1,2,8,3,0.958,3
1,4,2022-07-10 0:42:54,26.58,81.6,1014.79,15.93,80,1020,3.09,,800,0,0,37.29,-121.95,2022-07-10--00-42-54_1.raw,1,2,8,3,0,3
1,4,2022-07-10 1:43:36,26.31,77.2,1014.38,15.12,81,1020,3.6,,800,0,0,37.29,-121.95,2022-07-10--01-43-36_1.raw,1,2,8,3,0.042,3
1,4,2022-07-10 2:42:56,25.42,76.66,1014.2,14.5,85,1019,2.06,,800,0,0,37.29,-121.95,2022-07-10--02-42-56_1.raw,1,2,8,3,0.083,3
1,4,2022-07-10 3:42:26,25.43,84.09,1014.09,14.04,86,1019,0,,800,0,0,37.29,-121.95,2022-07-10--03-42-26_1.raw,1,2,8,3,0.125,3
1,4,2022-07-10 4:41:21,25.44,79.66,1013.93,13.65,87,1019,0,,800,0,0,37.29,-121.95,2022-07-10--04-41-21_1.raw,1,2,8,3,0.167,3
1,4,2022-07-10 5:40:55,24.85,76.95,1014.02,13.41,87,1019,0.45,1.34,800,0,0,37.29,-121.95,2022-07-10--05-40-55_1.raw,1,2,8,3,0.208,3
1,4,2022-07-10 6:39:34,23.82,77.23,1013.99,13.94,88,1018,2.06,,801,20,0,37.29,-121.95,2022-07-10--06-39-34_1.raw,1,2,8,3,0.25,3
1,4,2022-07-10 7:40:40,26.26,70.04,1014,16.02,80,1019,2.06,,802,40,0,37.29,-121.95,2022-07-10--07-40-40_1.raw,1,2,8,3,0.292,3
1,4,2022-07-10 8:42:00,27.7,63.7,1014.14,18.17,74,1020,0,,801,20,0,37.29,-121.95,2022-07-10--08-42-00_1.raw,1,2,8,3,0.333,3
1,4,2022-07-10 9:40:34,30.63,58.59,1013.76,21.26,60,1020,0,,801,20,0,37.29,-121.95,2022-07-10--09-40-34_1.raw,1,2,8,3,0.375,3
1,4,2022-07-10 10:39:50,34.37,53.99,1013.18,24.31,56,1019,0.89,1.79,800,0,0,37.29,-121.95,2022-07-10--10-39-50_1.raw,1,2,8,3,0.417,3
1,4,2022-07-10 11:39:23,36.9,41.53,1012.52,27.25,47,1017,2.06,,800,0,0,37.29,-121.95,2022-07-10--11-39-23_1.raw,1,2,8,3,0.458,3
1,4,2022-07-10 12:38:24,37.87,31.77,1011.86,29.32,47,1017,2.57,,800,0,0,37.29,-121.95,2022-07-10--12-38-24_1.raw,1,2,8,3,0.5,3
1,4,2022-07-10 13:37:42,36.48,32.73,1011,30.82,41,1016,3.09,,800,0,0,37.29,-121.95,2022-07-10--13-37-42_1.raw,1,2,8,3,0.542,3
1,4,2022-07-10 14:36:54,34.31,30.97,1010.43,32.08,35,1016,4.63,,800,0,0,37.29,-121.95,2022-07-10--14-36-54_1.raw,1,2,8,3,0.583,3
1,4,2022-07-10 15:36:07,33.82,30.15,1009.56,32.72,31,1015,5.66,,800,0,0,37.29,-121.95,2022-07-10--15-36-07_1.raw,1,2,8,3,0.625,3
1,4,2022-07-10 16:36:38,33.95,32.35,1008.82,32.9,31,1014,5.14,,711,20,0,37.29,-121.95,2022-07-10--16-36-38_1.raw,1,2,8,3,0.667,3
1,4,2022-07-10 17:37:20,33.61,38.29,1008.53,31.63,35,1014,5.66,,800,0,0,37.29,-121.95,2022-07-10--17-37-20_1.raw,1,2,8,3,0.708,3
1,4,2022-07-10 18:37:40,32.26,38.68,1008.28,29.53,42,1013,6.69,,800,0,0,37.29,-121.95,2022-07-10--18-37-40_1.raw,1,2,8,3,0.75,3
1,4,2022-07-10 19:52:11,30.37,39.57,1008.62,25.33,48,1014,7.72,,800,0,0,37.29,-121.95,2022-07-10--19-52-11_1.raw,1,2,8,3,0.792,3
1,4,2022-07-10 21:37:12,30.41,62.27,1009.28,21.4,60,1015,2.57,,800,0,0,37.29,-121.95,2022-07-10--21-37-12_1.raw,1,2,8,3,0.875,3
1,4,2022-07-11 0:13:48,28.32,71.12,1008.63,19.23,65,1014,1.54,,800,0,0,37.29,-121.95,2022-07-11--00-13-48_1.raw,1,2,8,3,0,3
1,4,2022-07-11 4:20:21,26.95,75.57,1007.09,16.14,74,1012,0,,800,0,0,37.29,-121.95,2022-07-11--04-20-21_1.raw,1,2,8,3,0.167,3
1,4,2022-07-11 6:14:15,25.33,76.67,1007.09,15.83,74,1012,0.45,0.45,711,75,0,37.29,-121.95,2022-07-11--06-14-15_1.raw,1,2,8,3,0.25,3
1,4,2022-07-11 8:19:41,28.38,67.05,1007.58,21.41,62,1012,0.89,1.34,711,75,0,37.29,-121.95,2022-07-11--08-19-41_1.raw,1,2,8,3,0.333,3
1,4,2022-07-11 9:19:50,30.83,61.83,1007.57,23.85,56,1012,0.89,1.34,711,75,0,37.29,-121.95,2022-07-11--09-19-50_1.raw,1,2,8,3,0.375,3
1,4,2022-07-11 10:20:30,35.45,45.42,1007.28,26.65,50,1012,2.57,,711,20,0,37.29,-121.95,2022-07-11--10-20-30_1.raw,1,2,8,3,0.417,3
1,4,2022-07-11 11:19:17,37.48,31.66,1007.14,29.07,43,1012,2.24,4.02,800,0,0,37.29,-121.95,2022-07-11--11-19-17_1.raw,1,2,8,3,0.458,3
1,4,2022-07-11 12:22:00,38.35,29.99,1006.57,30.83,41,1011,4.12,,800,0,0,37.29,-121.95,2022-07-11--12-22-00_1.raw,1,2,8,3,0.5,3
1,4,2022-07-11 13:22:09,37.01,29.98,1006.19,31.04,40,1011,5.14,,800,0,0,37.29,-121.95,2022-07-11--13-22-09_1.raw,1,2,8,3,0.542,3
1,4,2022-07-11 14:21:56,34.99,32.12,1005.72,31.24,39,1010,5.14,,800,0,0,37.29,-121.95,2022-07-11--14-21-56_1.raw,1,2,8,3,0.583,3
1,4,2022-07-11 15:26:07,34.3,32.87,1005.07,31.86,37,1010,6.69,,800,0,0,37.29,-121.95,2022-07-11--15-26-07_1.raw,1,2,8,3,0.625,3
1,4,2022-07-11 16:26:48,33.65,34.61,1004.59,31.63,40,1009,6.69,,800,0,0,37.29,-121.95,2022-07-11--16-26-48_1.raw,1,2,8,3,0.667,3
1,4,2022-07-11 17:27:13,32.29,35.14,1004.51,30.34,43,1009,6.69,,800,0,0,37.29,-121.95,2022-07-11--17-27-13_1.raw,1,2,8,3,0.708,3
1,4,2022-07-11 19:25:17,30.41,40.89,1004.75,26.16,49,1010,5.66,,800,0,0,37.29,-121.95,2022-07-11--19-25-17_1.raw,1,2,8,3,0.792,3
1,4,2022-07-11 20:28:29,29.41,45.3,1005.47,22.46,60,1011,5.14,,800,0,0,37.29,-121.95,2022-07-11--20-28-29_1.raw,1,2,8,3,0.833,3
1,4,2022-07-12 5:07:55,24.85,70.57,1006.4,15.18,84,1012,2.06,,800,0,0,37.29,-121.95,2022-07-12--05-07-55_1.raw,1,2,8,3,0.208,3
1,4,2022-07-12 6:05:44,23.01,69.42,1006.72,14.92,84,1012,3.6,,803,75,0,37.29,-121.95,2022-07-12--06-05-44_1.raw,1,2,8,3,0.25,3
1,4,2022-07-12 7:04:56,25.75,81.27,1006.86,15.23,84,1012,1.34,2.24,800,1,0,37.29,-121.95,2022-07-12--07-04-56_1.raw,1,2,8,3,0.292,3
1,4,2022-07-12 8:04:17,25.41,74.6,1006.85,16.44,83,1011,4.12,,804,100,0,37.29,-121.95,2022-07-12--08-04-17_1.raw,1,2,8,3,0.333,3
1,4,2022-07-12 9:03:41,27.56,63.48,1007.17,18.49,72,1011,4.12,,802,40,0,37.29,-121.95,2022-07-12--09-03-41_1.raw,1,2,8,3,0.375,3
1,4,2022-07-12 10:03:19,31.88,60.23,1007.04,20.12,67,1013,2.57,,801,20,0,37.29,-121.95,2022-07-12--10-03-19_1.raw,1,2,8,3,0.417,3
1,4,2022-07-12 11:02:27,35.58,53.14,1006.76,22.8,56,1012,1.54,,801,20,0,37.29,-121.95,2022-07-12--11-02-27_1.raw,1,2,8,3,0.458,3
1,4,2022-07-12 12:01:45,37.36,40.18,1006.43,25.25,52,1011,2.06,,801,20,0,37.29,-121.95,2022-07-12--12-01-45_1.raw,1,2,8,3,0.5,3
1,4,2022-07-12 13:01:21,36.9,32.4,1005.94,26.6,49,1010,1.79,4.47,800,0,0,37.29,-121.95,2022-07-12--13-01-21_1.raw,1,2,8,3,0.542,3
1,4,2022-07-12 14:00:17,34.33,36.08,1005.63,27.71,46,1010,4.63,,800,0,0,37.29,-121.95,2022-07-12--14-00-17_1.raw,1,2,8,3,0.583,3
1,4,2022-07-12 15:01:47,32.51,38.15,1005.42,27.84,47,1009,4.63,,800,0,0,37.29,-121.95,2022-07-12--15-01-47_1.raw,1,2,8,3,0.625,3
1,4,2022-07-12 16:00:54,32.14,40.6,1005.11,27.19,52,1009,2.24,5.36,800,0,0,37.29,-121.95,2022-07-12--16-00-54_1.raw,1,2,8,3,0.667,3
1,4,2022-07-12 17:00:05,31.23,42.38,1004.86,26.39,53,1009,2.68,5.81,800,0,0,37.29,-121.95,2022-07-12--17-00-05_1.raw,1,2,8,3,0.708,3
1,4,2022-07-12 17:59:09,30.44,44.52,1004.76,24.89,55,1010,2.68,5.81,800,0,0,37.29,-121.95,2022-07-12--17-59-09_1.raw,1,2,8,3,0.708,3
1,4,2022-07-12 18:58:16,29.15,44.75,1004.9,23.38,59,1010,6.17,11.32,801,20,0,37.29,-121.95,2022-07-12--18-58-16_1.raw,1,2,8,3,0.75,3
1,4,2022-07-12 19:57:19,27.48,47.16,1005.38,21.08,66,1011,3.13,3.58,800,0,0,37.29,-121.95,2022-07-12--19-57-19_1.raw,1,2,8,3,0.792,3
1,4,2022-07-12 20:56:25,28.32,66.91,1006.12,18.65,74,1011,3.13,4.47,800,0,0,37.29,-121.95,2022-07-12--20-56-25_1.raw,1,2,8,3,0.833,3
1,4,2022-07-12 21:55:32,29.14,75.79,1006.81,17.52,79,1012,1.34,,800,0,0,37.29,-121.95,2022-07-12--21-55-32_1.raw,1,2,8,3,0.875,3
1,4,2022-07-12 22:54:41,28.4,82.44,1007.12,16.86,81,1012,0.89,1.79,800,3,0,37.29,-121.95,2022-07-12--22-54-41_1.raw,1,2,8,3,0.917,3
1,4,2022-07-12 23:53:54,26.74,70.33,1007.28,16.4,81,1013,2.06,,801,20,0,37.29,-121.95,2022-07-12--23-53-54_1.raw,1,2,8,3,0.958,3
1,4,2022-07-13 0:53:05,25.99,69.5,1007.55,16.07,82,1013,1.34,2.24,802,37,0,37.29,-121.95,2022-07-13--00-53-05_1.raw,1,2,8,3,0,3
1,4,2022-07-13 1:52:15,25.3,60.78,1007.64,15.71,82,1013,3.09,,801,20,0,37.29,-121.95,2022-07-13--01-52-15_1.raw,1,2,8,3,0.042,3
1,4,2022-07-13 2:51:31,25.91,84.37,1007.8,15.43,83,1013,2.57,,800,0,0,37.29,-121.95,2022-07-13--02-51-31_1.raw,1,2,8,3,0.083,3
1,4,2022-07-13 3:50:40,25.66,73.82,1007.79,15.09,83,1013,2.06,,800,0,0,37.29,-121.95,2022-07-13--03-50-40_1.raw,1,2,8,3,0.125,3
1,4,2022-07-13 4:49:50,25.51,76.44,1008.14,14.85,84,1013,2.06,,803,75,0,37.29,-121.95,2022-07-13--04-49-50_1.raw,1,2,8,3,0.167,3
1,4,2022-07-13 5:49:03,24,73.35,1008.69,14.98,84,1014,3.09,,803,75,0,37.29,-121.95,2022-07-13--05-49-03_1.raw,1,2,8,3,0.208,3
1,4,2022-07-13 6:48:17,24.55,84.67,1009.16,15.19,82,1014,3.09,,804,100,0,37.29,-121.95,2022-07-13--06-48-17_1.raw,1,2,8,3,0.25,3
1,4,2022-07-13 7:47:40,25.53,79.58,1009.48,15.88,81,1014,4.12,,804,100,0,37.29,-121.95,2022-07-13--07-47-40_1.raw,1,2,8,3,0.292,3
1,4,2022-07-13 8:47:04,27.27,67.1,1009.91,17.69,77,1015,3.09,,804,100,0,37.29,-121.95,2022-07-13--08-47-04_1.raw,1,2,8,3,0.333,3
1,4,2022-07-13 9:46:41,30.77,63.35,1009.81,19.98,68,1014,3.6,,801,20,0,37.29,-121.95,2022-07-13--09-46-41_1.raw,1,2,8,3,0.375,3
1,4,2022-07-13 10:45:50,33.66,57.14,1009.52,22.25,61,1014,2.06,,801,20,0,37.29,-121.95,2022-07-13--10-45-50_1.raw,1,2,8,3,0.417,3
1,4,2022-07-13 11:45:19,36.49,47.32,1009.41,24.44,52,1014,2.06,,801,20,0,37.29,-121.95,2022-07-13--11-45-19_1.raw,1,2,8,3,0.458,3
1,4,2022-07-13 12:46:20,38.48,40.13,1008.84,26.09,48,1013,3.09,,801,20,0,37.29,-121.95,2022-07-13--12-46-20_1.raw,1,2,8,3,0.5,3
1,4,2022-07-13 13:45:31,35.67,44.7,1008.19,26.96,45,1013,3.09,,801,20,0,37.29,-121.95,2022-07-13--13-45-31_1.raw,1,2,8,3,0.542,3
1,4,2022-07-13 14:44:36,32.61,40.55,1007.97,27.16,45,1012,4.12,,801,20,0,37.29,-121.95,2022-07-13--14-44-36_1.raw,1,2,8,3,0.583,3
1,4,2022-07-13 15:43:44,32.15,41.47,1007.86,27.11,48,1012,6.17,,801,20,0,37.29,-121.95,2022-07-13--15-43-44_1.raw,1,2,8,3,0.625,3
1,4,2022-07-13 16:42:56,31.27,43.57,1007.75,26.2,51,1013,6.17,,801,20,0,37.29,-121.95,2022-07-13--16-42-56_1.raw,1,2,8,3,0.667,3
1,4,2022-07-13 17:42:02,30.87,51.42,1007.61,25.35,55,1012,6.69,,801,20,0,37.29,-121.95,2022-07-13--17-42-02_1.raw,1,2,8,3,0.708,3
1,4,2022-07-13 18:41:08,29.86,53.56,1007.49,24.16,57,1012,6.17,,801,20,0,37.29,-121.95,2022-07-13--18-41-08_1.raw,1,2,8,3,0.75,3
1,4,2022-07-13 19:40:13,28.36,47.04,1007.69,22.1,62,1013,5.66,,801,20,0,37.29,-121.95,2022-07-13--19-40-13_1.raw,1,2,8,3,0.792,3
1,4,2022-07-13 20:39:19,27.86,53.96,1008.07,19.46,71,1013,5.66,,801,20,0,37.29,-121.95,2022-07-13--20-39-19_1.raw,1,2,8,3,0.833,3
1,4,2022-07-13 21:38:28,28.52,69.85,1008.72,17.89,77,1014,5.66,,801,20,0,37.29,-121.95,2022-07-13--21-38-28_1.raw,1,2,8,3,0.875,3
1,4,2022-07-13 22:37:39,27.21,73.78,1009.12,16.99,79,1014,4.63,,721,20,0,37.29,-121.95,2022-07-13--22-37-39_1.raw,1,2,8,3,0.917,3
1,4,2022-07-13 23:36:49,27.48,80.61,1008.71,16.21,81,1014,2.06,,801,20,0,37.29,-121.95,2022-07-13--23-36-49_1.raw,1,2,8,3,0.958,3
1,4,2022-07-14 0:35:59,27.02,78.86,1008.39,15.58,83,1014,3.09,,801,20,0,37.29,-121.95,2022-07-14--00-35-59_1.raw,1,2,8,3,0,3
1,4,2022-07-14 1:35:11,27.03,80.89,1008.4,15.38,84,1014,2.57,,800,0,0,37.29,-121.95,2022-07-14--01-35-11_1.raw,1,2,8,3,0.042,3
1,4,2022-07-14 2:34:25,27.13,75.77,1008.54,15.27,85,1014,1.54,,803,75,0,37.29,-121.95,2022-07-14--02-34-25_1.raw,1,2,8,3,0.083,3
1,4,2022-07-14 3:33:39,26.69,83.29,1008.51,15.24,85,1014,1.54,,804,100,0,37.29,-121.95,2022-07-14--03-33-39_1.raw,1,2,8,3,0.125,3
1,4,2022-07-14 4:32:51,26.21,81.52,1008.69,15.13,85,1014,1.34,2.68,804,100,0,37.29,-121.95,2022-07-14--04-32-51_1.raw,1,2,8,3,0.167,3
1,4,2022-07-14 5:31:59,25.57,82.78,1008.73,14.83,86,1014,0.45,0.89,802,40,0,37.29,-121.95,2022-07-14--05-31-59_1.raw,1,2,8,3,0.208,3
1,4,2022-07-14 6:31:11,25.46,78.24,1009.17,14.61,86,1014,1.54,,801,20,0,37.29,-121.95,2022-07-14--06-31-11_1.raw,1,2,8,3,0.25,3
1,4,2022-07-14 7:30:34,26.28,70.15,1009.15,16,85,1014,2.06,,801,20,0,37.29,-121.95,2022-07-14--07-30-34_1.raw,1,2,8,3,0.292,3
1,4,2022-07-14 8:29:58,27.52,68.7,1009.52,17.72,79,1014,1.54,,801,20,0,37.29,-121.95,2022-07-14--08-29-58_1.raw,1,2,8,3,0.333,3
1,4,2022-07-14 9:29:23,29.93,57.23,1009.54,20.29,69,1014,1.34,2.68,802,40,0,37.29,-121.95,2022-07-14--09-29-23_1.raw,1,2,8,3,0.375,3
1,4,2022-07-14 10:28:38,34.04,53.13,1009.27,22.7,64,1013,2.06,,800,0,0,37.29,-121.95,2022-07-14--10-28-38_1.raw,1,2,8,3,0.417,3
1,4,2022-07-14 11:27:51,36.37,43.67,1009.23,24.66,58,1013,2.57,,800,0,0,37.29,-121.95,2022-07-14--11-27-51_1.raw,1,2,8,3,0.458,3
1,4,2022-07-14 12:27:07,36,34.26,1009.05,26.43,52,1014,3.6,,800,0,0,37.29,-121.95,2022-07-14--12-27-07_1.raw,1,2,8,3,0.5,3
1,4,2022-07-14 13:26:20,35.76,34.91,1008.67,27.9,49,1013,3.09,7.72,800,0,0,37.29,-121.95,2022-07-14--13-26-20_1.raw,1,2,8,3,0.542,3
1,4,2022-07-14 14:25:33,33.34,38.15,1008.5,28.24,46,1013,4.63,,801,20,0,37.29,-121.95,2022-07-14--14-25-33_1.raw,1,2,8,3,0.583,3
1,4,2022-07-14 15:24:55,32.53,48.2,1008.3,28.48,45,1012,6.17,,800,0,0,37.29,-121.95,2022-07-14--15-24-55_1.raw,1,2,8,3,0.625,3
1,4,2022-07-14 16:23:36,31.9,40.65,1008.22,27.44,45,1013,7.2,,800,0,0,37.29,-121.95,2022-07-14--16-23-36_1.raw,1,2,8,3,0.667,3
1,4,2022-07-14 17:22:39,30.18,47.96,1008.27,26.52,47,1013,6.17,,800,0,0,37.29,-121.95,2022-07-14--17-22-39_1.raw,1,2,8,3,0.708,3
1,4,2022-07-14 18:21:47,29.88,53.82,1008.3,25.06,51,1013,7.72,,801,20,0,37.29,-121.95,2022-07-14--18-21-47_1.raw,1,2,8,3,0.75,3
1,4,2022-07-14 19:20:53,28.49,51.49,1008.64,22.58,54,1013,6.69,,801,20,0,37.29,-121.95,2022-07-14--19-20-53_1.raw,1,2,8,3,0.792,3
1,4,2022-07-14 20:19:58,26.83,45.19,1008.97,19.98,58,1014,6.17,,801,20,0,37.29,-121.95,2022-07-14--20-19-58_1.raw,1,2,8,3,0.833,3
1,4,2022-07-14 21:19:04,28.24,71.69,1009.44,17.94,64,1015,5.14,,801,20,0,37.29,-121.95,2022-07-14--21-19-04_1.raw,1,2,8,3,0.875,3
1,4,2022-07-14 22:18:17,27.89,75.56,1010.04,16.74,69,1015,4.12,,800,0,0,37.29,-121.95,2022-07-14--22-18-17_1.raw,1,2,8,3,0.917,3
1,4,2022-07-14 23:22:40,27.32,71.76,1009.78,15.73,73,1015,2.57,,800,0,0,37.29,-121.95,2022-07-14--23-22-40_1.raw,1,2,8,3,0.958,3
1,4,2022-07-15 0:21:50,26.85,85.25,1009.71,14.96,75,1015,2.57,,800,0,0,37.29,-121.95,2022-07-15--00-21-50_1.raw,1,2,8,3,0,3
1,4,2022-07-15 1:20:58,26.1,91.12,1009.77,14.29,78,1015,3.09,,800,0,0,37.29,-121.95,2022-07-15--01-20-58_1.raw,1,2,8,3,0.042,3
1,4,2022-07-15 2:20:13,26.36,83.12,1009.78,13.76,81,1015,2.57,,800,0,0,37.29,-121.95,2022-07-15--02-20-13_1.raw,1,2,8,3,0.083,3
1,4,2022-07-15 3:19:22,25.96,88.86,1009.89,13.09,82,1015,1.54,,800,0,0,37.29,-121.95,2022-07-15--03-19-22_1.raw,1,2,8,3,0.125,3
1,4,2022-07-15 4:18:34,25.63,89.5,1010.11,12.65,84,1015,1.54,,800,0,0,37.29,-121.95,2022-07-15--04-18-34_1.raw,1,2,8,3,0.167,3
1,4,2022-07-15 5:17:44,25.42,89.08,1010.46,12.23,85,1015,1.54,,800,0,0,37.29,-121.95,2022-07-15--05-17-44_1.raw,1,2,8,3,0.208,3
1,4,2022-07-15 6:16:56,23.61,81.18,1010.6,11.87,85,1015,1.54,,801,20,0,37.29,-121.95,2022-07-15--06-16-56_1.raw,1,2,8,3,0.25,3
1,4,2022-07-15 7:16:18,25.55,79.78,1010.76,13.32,84,1016,1.54,,801,20,0,37.29,-121.95,2022-07-15--07-16-18_1.raw,1,2,8,3,0.292,3
1,4,2022-07-15 8:15:50,26.75,80.72,1010.9,15.93,78,1016,0.45,0.89,801,20,0,37.29,-121.95,2022-07-15--08-15-50_1.raw,1,2,8,3,0.333,3
1,4,2022-07-15 9:15:12,28.04,65.63,1011.11,18.31,71,1015,1.54,,801,20,0,37.29,-121.95,2022-07-15--09-15-12_1.raw,1,2,8,3,0.375,3
1,4,2022-07-15 10:14:53,32.72,54.65,1010.99,21.11,64,1015,2.06,,801,20,0,37.29,-121.95,2022-07-15--10-14-53_1.raw,1,2,8,3,0.417,3
1,4,2022-07-15 11:14:12,35.61,45.85,1010.9,23.58,55,1015,2.57,,800,0,0,37.29,-121.95,2022-07-15--11-14-12_1.raw,1,2,8,3,0.458,3
1,4,2022-07-15 12:13:31,36.76,36.27,1010.43,25.7,51,1015,4.12,,800,0,0,37.29,-121.95,2022-07-15--12-13-31_1.raw,1,2,8,3,0.5,3
1,4,2022-07-15 13:12:45,36.07,36.63,1010.55,26.48,48,1015,5.14,,800,0,0,37.29,-121.95,2022-07-15--13-12-45_1.raw,1,2,8,3,0.542,3
1,4,2022-07-15 14:12:51,33.94,39.4,1010,27.04,46,1015,4.63,,800,0,0,37.29,-121.95,2022-07-15--14-12-51_1.raw,1,2,8,3,0.583,3
1,4,2022-07-15 15:12:01,32.1,49.27,1009.43,26.84,45,1014,5.66,,800,0,0,37.29,-121.95,2022-07-15--15-12-01_1.raw,1,2,8,3,0.625,3
